traffic_light,step_time,reward,lanes_queue,waiting_time_per_lane
t,1355.0,-0.3600000000000003,"[0, 0, 6, 5]","[0.0, 0.0, 130.0, 155.0]"
t,1360.0,-0.3600000000000003,"[0, 0, 5, 4]","[0.0, 0.0, 117.0, 124.0]"
t,1365.0,0.22999999999999998,"[0, 1, 4, 4]","[0.0, 3.0, 101.0, 99.0]"
t,1370.0,0.38000000000000034,"[0, 0, 3, 2]","[0.0, 0.0, 101.0, 95.0]"
t,1375.0,0.0,"[0, 0, 3, 3]","[0.0, 0.0, 114.0, 104.0]"
t,1380.0,-0.30000000000000027,"[0, 0, 6, 5]","[0.0, 0.0, 115.0, 104.0]"
t,1385.0,0.16999999999999993,"[0, 0, 4, 4]","[0.0, 0.0, 101.0, 105.0]"
t,1390.0,0.56,"[1, 1, 3, 3]","[2.0, 4.0, 81.0, 64.0]"
t,1395.0,0.56,"[0, 0, 1, 2]","[0.0, 0.0, 91.0, 74.0]"
t,1400.0,-0.08999999999999986,"[0, 0, 4, 4]","[0.0, 0.0, 109.0, 89.0]"
t,1405.0,-0.3799999999999999,"[0, 0, 4, 5]","[0.0, 0.0, 108.0, 95.0]"
t,1410.0,0.24999999999999978,"[1, 0, 3, 4]","[1.0, 0.0, 77.0, 77.0]"
t,1415.0,0.3900000000000001,"[1, 0, 1, 2]","[6.0, 0.0, 53.0, 80.0]"
t,1420.0,0.3900000000000001,"[0, 0, 2, 5]","[0.0, 0.0, 56.0, 98.0]"
t,1425.0,-0.1100000000000001,"[0, 0, 5, 6]","[0.0, 0.0, 73.0, 121.0]"
t,1430.0,-0.3999999999999999,"[0, 0, 5, 6]","[0.0, 0.0, 76.0, 128.0]"
t,1435.0,0.1299999999999999,"[0, 1, 3, 5]","[0.0, 1.0, 60.0, 110.0]"
t,1440.0,0.24,"[0, 0, 1, 4]","[0.0, 0.0, 56.0, 100.0]"
t,1445.0,-0.24,"[0, 0, 3, 3]","[0.0, 0.0, 69.0, 118.0]"
t,1450.0,-0.3999999999999999,"[0, 0, 6, 5]","[0.0, 0.0, 93.0, 139.0]"
t,1455.0,-0.3999999999999999,"[0, 0, 5, 5]","[0.0, 0.0, 80.0, 115.0]"
t,1460.0,0.16999999999999993,"[1, 1, 5, 3]","[2.0, 3.0, 68.0, 90.0]"
t,1465.0,0.31000000000000005,"[0, 0, 4, 3]","[0.0, 0.0, 90.0, 106.0]"
t,1470.0,-0.4700000000000002,"[0, 0, 6, 4]","[0.0, 0.0, 115.0, 123.0]"
t,1475.0,-0.48999999999999977,"[0, 0, 7, 7]","[0.0, 0.0, 143.0, 152.0]"
t,1480.0,-0.48999999999999977,"[1, 1, 6, 5]","[2.0, 4.0, 133.0, 125.0]"
t,1485.0,0.04999999999999982,"[2, 2, 4, 4]","[8.0, 10.0, 119.0, 98.0]"
t,1490.0,0.29000000000000004,"[0, 0, 5, 4]","[5.0, 4.0, 138.0, 113.0]"
t,1495.0,-0.31000000000000005,"[0, 0, 5, 4]","[0.0, 0.0, 161.0, 131.0]"
t,1500.0,-0.46999999999999975,"[0, 0, 6, 6]","[0.0, 0.0, 165.0, 132.0]"
t,1505.0,0.23999999999999977,"[0, 1, 5, 5]","[0.0, 2.0, 165.0, 107.0]"
t,1510.0,0.3700000000000001,"[1, 1, 5, 5]","[4.0, 7.0, 123.0, 90.0]"
t,1515.0,0.3700000000000001,"[0, 0, 3, 3]","[0.0, 0.0, 140.0, 109.0]"
t,1520.0,-0.029999999999999805,"[0, 0, 4, 3]","[0.0, 0.0, 156.0, 127.0]"
t,1525.0,-0.3700000000000001,"[0, 0, 5, 4]","[0.0, 0.0, 154.0, 123.0]"
t,1530.0,0.3999999999999999,"[0, 0, 4, 2]","[0.0, 0.0, 126.0, 98.0]"
t,1535.0,0.5100000000000002,"[0, 0, 2, 3]","[0.0, 0.0, 116.0, 78.0]"
t,1540.0,0.5100000000000002,"[0, 0, 3, 1]","[0.0, 0.0, 132.0, 88.0]"
t,1545.0,-0.1900000000000004,"[0, 0, 6, 5]","[0.0, 0.0, 153.0, 104.0]"
t,1550.0,-0.36999999999999966,"[0, 0, 9, 7]","[0.0, 0.0, 190.0, 136.0]"
t,1555.0,-0.69,"[0, 0, 12, 11]","[0.0, 0.0, 245.0, 183.0]"
t,1560.0,-1.0200000000000005,"[0, 0, 16, 14]","[0.0, 0.0, 316.0, 247.0]"
t,1565.0,-1.3499999999999996,"[0, 0, 17, 16]","[0.0, 0.0, 399.0, 323.0]"
t,1570.0,-1.5899999999999999,"[0, 0, 18, 17]","[0.0, 0.0, 486.0, 407.0]"
t,1575.0,-1.71,"[0, 0, 18, 18]","[0.0, 0.0, 576.0, 496.0]"
t,1580.0,-1.790000000000001,"[0, 0, 16, 16]","[0.0, 0.0, 603.0, 528.0]"
t,1585.0,-0.05999999999999872,"[1, 0, 12, 11]","[2.0, 0.0, 555.0, 492.0]"
t,1590.0,0.8399999999999999,"[0, 0, 7, 7]","[0.0, 0.0, 498.0, 443.0]"
t,1595.0,0.019999999999999574,"[0, 0, 5, 5]","[0.0, 0.0, 530.0, 472.0]"
t,1600.0,-0.47000000000000064,"[0, 0, 5, 6]","[0.0, 0.0, 554.0, 496.0]"
t,1605.0,-0.47000000000000064,"[1, 0, 4, 4]","[2.0, 0.0, 518.0, 467.0]"
t,1610.0,1.5099999999999998,"[1, 0, 4, 2]","[7.0, 0.0, 379.0, 336.0]"
t,1615.0,1.580000000000001,"[1, 1, 3, 2]","[12.0, 3.0, 301.0, 265.0]"
t,1620.0,2.3,"[0, 0, 2, 0]","[0.0, 0.0, 263.0, 227.0]"
t,1625.0,0.0,"[0, 0, 3, 4]","[0.0, 0.0, 275.0, 237.0]"
t,1630.0,-0.3899999999999997,"[0, 0, 6, 5]","[0.0, 0.0, 299.0, 261.0]"
t,1635.0,-0.3899999999999997,"[1, 0, 4, 4]","[4.0, 0.0, 221.0, 191.0]"
t,1640.0,1.2299999999999995,"[1, 1, 4, 2]","[9.0, 2.0, 144.0, 119.0]"
t,1645.0,1.42,"[0, 0, 3, 4]","[0.0, 0.0, 159.0, 93.0]"
t,1650.0,0.08000000000000007,"[0, 0, 5, 3]","[0.0, 0.0, 181.0, 107.0]"
t,1655.0,-0.4299999999999997,"[0, 0, 7, 5]","[0.0, 0.0, 159.0, 92.0]"
t,1660.0,0.98,"[1, 1, 6, 3]","[3.0, 2.0, 142.0, 75.0]"
t,1665.0,0.34999999999999987,"[1, 1, 4, 2]","[8.0, 7.0, 91.0, 48.0]"
t,1670.0,0.34999999999999987,"[0, 0, 1, 1]","[0.0, 0.0, 102.0, 54.0]"
t,1675.0,0.17999999999999994,"[0, 0, 4, 3]","[0.0, 0.0, 115.0, 65.0]"
t,1680.0,-0.2999999999999998,"[0, 0, 5, 4]","[0.0, 0.0, 110.0, 69.0]"
t,1685.0,0.2599999999999998,"[0, 0, 3, 3]","[0.0, 0.0, 86.0, 55.0]"
t,1690.0,0.3700000000000001,"[1, 0, 2, 2]","[4.0, 0.0, 65.0, 50.0]"
t,1695.0,0.3700000000000001,"[0, 0, 2, 4]","[0.0, 0.0, 72.0, 60.0]"
t,1700.0,-0.07000000000000006,"[0, 0, 4, 6]","[0.0, 0.0, 87.0, 85.0]"
t,1705.0,-0.3999999999999999,"[0, 1, 4, 6]","[0.0, 1.0, 84.0, 95.0]"
t,1710.0,0.15999999999999992,"[1, 2, 3, 4]","[3.0, 9.0, 60.0, 76.0]"
t,1715.0,0.20999999999999996,"[0, 1, 3, 4]","[0.0, 8.0, 54.0, 81.0]"
t,1720.0,-0.27,"[0, 0, 5, 3]","[0.0, 0.0, 71.0, 99.0]"
t,1725.0,-0.46999999999999975,"[0, 0, 6, 6]","[0.0, 0.0, 98.0, 123.0]"
t,1730.0,-0.46999999999999975,"[0, 1, 6, 5]","[0.0, 2.0, 104.0, 103.0]"
t,1735.0,0.08999999999999986,"[1, 0, 4, 4]","[5.0, 0.0, 74.0, 88.0]"
t,1740.0,0.25,"[0, 0, 4, 3]","[0.0, 0.0, 90.0, 105.0]"
t,1745.0,-0.4700000000000002,"[0, 0, 5, 6]","[0.0, 0.0, 115.0, 128.0]"
t,1750.0,-0.5299999999999998,"[0, 0, 7, 7]","[0.0, 0.0, 144.0, 157.0]"
t,1755.0,-0.5299999999999998,"[1, 0, 4, 6]","[1.0, 0.0, 123.0, 135.0]"
t,1760.0,0.16000000000000014,"[2, 1, 3, 4]","[10.0, 2.0, 106.0, 115.0]"
t,1765.0,0.2599999999999998,"[0, 0, 5, 4]","[7.0, 2.0, 126.0, 115.0]"
t,1770.0,-0.21999999999999975,"[0, 0, 4, 3]","[0.0, 0.0, 144.0, 131.0]"
t,1775.0,-0.3700000000000001,"[0, 0, 6, 5]","[0.0, 0.0, 141.0, 128.0]"
t,1780.0,0.3799999999999999,"[1, 0, 5, 3]","[1.0, 0.0, 136.0, 125.0]"
t,1785.0,0.4700000000000002,"[1, 0, 3, 3]","[6.0, 0.0, 89.0, 81.0]"
t,1790.0,0.6699999999999999,"[1, 1, 2, 1]","[11.0, 5.0, 60.0, 58.0]"
t,1795.0,0.6699999999999999,"[0, 0, 0, 2]","[0.0, 0.0, 64.0, 62.0]"
t,1800.0,0.10999999999999988,"[0, 0, 3, 4]","[0.0, 0.0, 74.0, 78.0]"
t,1805.0,-0.32000000000000006,"[0, 0, 4, 6]","[0.0, 0.0, 77.0, 84.0]"
t,1810.0,0.15000000000000013,"[1, 0, 3, 4]","[1.0, 0.0, 60.0, 67.0]"
t,1815.0,0.3999999999999999,"[1, 0, 1, 3]","[6.0, 0.0, 46.0, 65.0]"
t,1820.0,0.3999999999999999,"[0, 0, 2, 2]","[0.0, 0.0, 51.0, 74.0]"
t,1825.0,-0.18999999999999995,"[0, 0, 4, 6]","[0.0, 0.0, 67.0, 96.0]"
t,1830.0,-0.3799999999999999,"[0, 0, 8, 9]","[0.0, 0.0, 99.0, 133.0]"
t,1835.0,-0.69,"[0, 0, 11, 12]","[0.0, 0.0, 146.0, 185.0]"
t,1840.0,-0.9900000000000002,"[0, 0, 14, 13]","[0.0, 0.0, 210.0, 249.0]"
t,1845.0,-1.2799999999999998,"[0, 0, 17, 17]","[0.0, 0.0, 287.0, 325.0]"
t,1850.0,-1.5300000000000002,"[1, 0, 16, 16]","[1.0, 0.0, 334.0, 362.0]"
t,1855.0,-0.6699999999999999,"[1, 0, 11, 11]","[6.0, 0.0, 327.0, 349.0]"
t,1860.0,0.29000000000000004,"[1, 0, 7, 7]","[11.0, 0.0, 273.0, 290.0]"
t,1865.0,1.0999999999999996,"[1, 0, 2, 2]","[4.0, 0.0, 265.0, 277.0]"
t,1870.0,-0.14999999999999947,"[0, 0, 4, 2]","[0.0, 0.0, 277.0, 284.0]"
t,1875.0,-0.39000000000000057,"[0, 0, 6, 5]","[0.0, 0.0, 303.0, 302.0]"
t,1880.0,-0.39000000000000057,"[0, 0, 6, 4]","[0.0, 0.0, 260.0, 249.0]"
t,1885.0,0.7600000000000007,"[1, 0, 4, 2]","[4.0, 0.0, 216.0, 197.0]"
t,1890.0,1.2899999999999996,"[0, 0, 4, 3]","[0.0, 0.0, 202.0, 176.0]"
t,1895.0,-0.06000000000000005,"[0, 0, 4, 3]","[0.0, 0.0, 220.0, 189.0]"
t,1900.0,-0.34999999999999964,"[0, 0, 6, 5]","[0.0, 0.0, 243.0, 208.0]"
t,1905.0,-0.34999999999999964,"[0, 0, 5, 3]","[0.0, 0.0, 191.0, 153.0]"
t,1910.0,0.8599999999999999,"[1, 0, 3, 1]","[4.0, 0.0, 141.0, 104.0]"
t,1915.0,0.9499999999999997,"[0, 0, 1, 1]","[1.0, 0.0, 117.0, 80.0]"
t,1920.0,0.4700000000000002,"[0, 0, 3, 4]","[0.0, 0.0, 127.0, 92.0]"
t,1925.0,-0.31999999999999984,"[0, 0, 6, 5]","[0.0, 0.0, 112.0, 79.0]"
t,1930.0,0.7199999999999998,"[0, 2, 5, 4]","[0.0, 4.0, 100.0, 69.0]"
t,1935.0,0.06000000000000005,"[1, 2, 3, 2]","[5.0, 14.0, 87.0, 46.0]"
t,1940.0,0.06000000000000005,"[0, 0, 3, 3]","[0.0, 0.0, 99.0, 58.0]"
t,1945.0,-0.08999999999999986,"[0, 0, 6, 4]","[0.0, 0.0, 124.0, 74.0]"
t,1950.0,-0.43000000000000016,"[0, 0, 6, 6]","[0.0, 0.0, 129.0, 83.0]"
t,1955.0,0.09000000000000008,"[1, 0, 4, 4]","[1.0, 0.0, 106.0, 72.0]"
t,1960.0,0.49,"[1, 0, 3, 2]","[6.0, 0.0, 87.0, 60.0]"
t,1965.0,0.49,"[0, 0, 3, 2]","[0.0, 0.0, 101.0, 70.0]"
t,1970.0,-0.20999999999999996,"[0, 0, 5, 4]","[0.0, 0.0, 119.0, 87.0]"
t,1975.0,-0.3500000000000001,"[1, 2, 5, 4]","[1.0, 3.0, 124.0, 90.0]"
t,1980.0,0.06000000000000005,"[2, 2, 3, 2]","[7.0, 13.0, 105.0, 51.0]"
t,1985.0,0.30000000000000004,"[2, 2, 2, 2]","[11.0, 16.0, 99.0, 51.0]"
t,1990.0,-0.08000000000000007,"[0, 0, 3, 3]","[6.0, 6.0, 112.0, 60.0]"
t,1995.0,-0.2699999999999998,"[0, 0, 5, 6]","[0.0, 0.0, 133.0, 83.0]"
t,2000.0,-0.2699999999999998,"[0, 0, 4, 5]","[0.0, 0.0, 113.0, 69.0]"
t,2005.0,0.1499999999999999,"[0, 1, 3, 2]","[0.0, 2.0, 89.0, 58.0]"
t,2010.0,0.3699999999999999,"[1, 0, 3, 2]","[5.0, 0.0, 68.0, 45.0]"
t,2015.0,0.43999999999999995,"[1, 0, 0, 1]","[10.0, 0.0, 41.0, 31.0]"
t,2020.0,0.3400000000000001,"[0, 0, 1, 1]","[0.0, 0.0, 33.0, 24.0]"
t,2025.0,0.06999999999999995,"[0, 0, 3, 3]","[0.0, 0.0, 45.0, 35.0]"
t,2030.0,-0.42000000000000004,"[0, 0, 6, 7]","[0.0, 0.0, 70.0, 65.0]"
t,2035.0,-0.72,"[0, 0, 10, 11]","[0.0, 0.0, 112.0, 110.0]"
t,2040.0,-0.72,"[0, 0, 8, 8]","[0.0, 0.0, 111.0, 115.0]"
t,2045.0,-0.4399999999999997,"[1, 0, 5, 5]","[4.0, 0.0, 104.0, 113.0]"
t,2050.0,0.04999999999999982,"[0, 0, 3, 3]","[0.0, 0.0, 123.0, 113.0]"
t,2055.0,-0.31000000000000005,"[0, 0, 5, 3]","[0.0, 0.0, 148.0, 130.0]"
t,2060.0,-0.4500000000000002,"[0, 0, 8, 7]","[0.0, 0.0, 183.0, 155.0]"
t,2065.0,-0.73,"[0, 0, 12, 10]","[0.0, 0.0, 235.0, 195.0]"
t,2070.0,-1.0599999999999996,"[0, 0, 15, 11]","[0.0, 0.0, 267.0, 214.0]"
t,2075.0,-0.2599999999999998,"[0, 0, 10, 10]","[0.0, 0.0, 291.0, 231.0]"
t,2080.0,0.3299999999999992,"[1, 0, 7, 6]","[5.0, 0.0, 267.0, 184.0]"
t,2085.0,0.3299999999999992,"[0, 0, 5, 6]","[0.0, 0.0, 297.0, 212.0]"
t,2090.0,-0.5,"[0, 0, 5, 4]","[0.0, 0.0, 321.0, 232.0]"
t,2095.0,-0.4299999999999997,"[0, 0, 6, 5]","[0.0, 0.0, 308.0, 221.0]"
t,2100.0,0.7700000000000005,"[0, 1, 4, 3]","[0.0, 3.0, 252.0, 177.0]"
t,2105.0,0.9699999999999998,"[1, 1, 2, 2]","[4.0, 8.0, 194.0, 131.0]"
t,2110.0,0.9699999999999998,"[0, 0, 4, 3]","[0.0, 0.0, 211.0, 140.0]"
t,2115.0,0.3700000000000001,"[0, 0, 6, 5]","[0.0, 0.0, 236.0, 158.0]"
t,2120.0,-0.43000000000000016,"[0, 0, 6, 5]","[0.0, 0.0, 224.0, 154.0]"
t,2125.0,0.6699999999999999,"[0, 0, 3, 2]","[0.0, 0.0, 167.0, 114.0]"
t,2130.0,0.8700000000000001,"[1, 0, 2, 1]","[5.0, 0.0, 93.0, 57.0]"
t,2135.0,1.18,"[0, 0, 1, 0]","[0.0, 0.0, 78.0, 41.0]"
t,2140.0,-0.050000000000000044,"[0, 0, 3, 2]","[0.0, 0.0, 86.0, 46.0]"
t,2145.0,-0.3699999999999999,"[0, 0, 6, 5]","[0.0, 0.0, 109.0, 66.0]"
t,2150.0,-0.6500000000000001,"[0, 0, 9, 8]","[0.0, 0.0, 147.0, 99.0]"
t,2155.0,-0.6500000000000001,"[1, 0, 8, 7]","[1.0, 0.0, 156.0, 83.0]"
t,2160.0,0.03000000000000025,"[1, 0, 7, 4]","[6.0, 0.0, 116.0, 78.0]"
t,2165.0,0.1499999999999999,"[0, 0, 3, 2]","[0.0, 0.0, 137.0, 79.0]"
t,2170.0,-0.2200000000000002,"[0, 0, 3, 4]","[0.0, 0.0, 153.0, 95.0]"
t,2175.0,-0.3999999999999999,"[0, 0, 7, 6]","[0.0, 0.0, 178.0, 118.0]"
t,2180.0,-0.3999999999999999,"[0, 0, 4, 3]","[0.0, 0.0, 144.0, 97.0]"
t,2185.0,0.31999999999999984,"[0, 0, 4, 2]","[0.0, 0.0, 116.0, 73.0]"
t,2190.0,0.5200000000000002,"[0, 0, 3, 2]","[0.0, 0.0, 105.0, 78.0]"
t,2195.0,-0.07000000000000006,"[0, 0, 3, 4]","[0.0, 0.0, 124.0, 95.0]"
t,2200.0,-0.3999999999999999,"[0, 0, 5, 6]","[0.0, 0.0, 119.0, 98.0]"
t,2205.0,0.2799999999999998,"[1, 1, 4, 4]","[3.0, 1.0, 115.0, 99.0]"
t,2210.0,0.3700000000000001,"[3, 2, 3, 3]","[13.0, 7.0, 68.0, 62.0]"
t,2215.0,0.34999999999999987,"[3, 2, 1, 1]","[28.0, 17.0, 51.0, 47.0]"
t,2220.0,0.34999999999999987,"[0, 0, 1, 2]","[20.0, 0.0, 57.0, 53.0]"
t,2225.0,0.13000000000000012,"[0, 0, 4, 4]","[0.0, 0.0, 74.0, 69.0]"
t,2230.0,-0.30000000000000004,"[0, 0, 6, 6]","[0.0, 0.0, 84.0, 78.0]"
t,2235.0,-0.06000000000000005,"[1, 1, 4, 4]","[2.0, 2.0, 76.0, 69.0]"
t,2240.0,0.08000000000000007,"[1, 1, 2, 4]","[7.0, 7.0, 78.0, 76.0]"
t,2245.0,0.08000000000000007,"[0, 0, 3, 3]","[0.0, 0.0, 93.0, 93.0]"
t,2250.0,-0.3500000000000001,"[0, 0, 6, 6]","[0.0, 0.0, 114.0, 118.0]"
t,2255.0,-0.45999999999999974,"[0, 0, 6, 6]","[0.0, 0.0, 121.0, 126.0]"
t,2260.0,0.07999999999999963,"[0, 0, 4, 5]","[0.0, 0.0, 84.0, 108.0]"
t,2265.0,0.3700000000000001,"[0, 0, 3, 3]","[0.0, 0.0, 83.0, 93.0]"
t,2270.0,-0.1499999999999999,"[0, 0, 3, 6]","[0.0, 0.0, 99.0, 112.0]"
t,2275.0,-0.3900000000000001,"[0, 0, 4, 6]","[0.0, 0.0, 114.0, 137.0]"
t,2280.0,-0.3900000000000001,"[0, 0, 3, 5]","[0.0, 0.0, 91.0, 116.0]"
t,2285.0,0.27,"[0, 0, 3, 3]","[0.0, 0.0, 73.0, 93.0]"
t,2290.0,0.5800000000000001,"[0, 0, 1, 1]","[0.0, 0.0, 43.0, 71.0]"
t,2295.0,0.54,"[0, 0, 1, 1]","[0.0, 0.0, 46.0, 60.0]"
t,2300.0,-0.1499999999999999,"[0, 0, 4, 4]","[0.0, 0.0, 59.0, 72.0]"
t,2305.0,-0.43000000000000016,"[0, 0, 7, 7]","[0.0, 0.0, 87.0, 99.0]"
t,2310.0,-0.43000000000000016,"[0, 1, 5, 5]","[0.0, 2.0, 81.0, 86.0]"
t,2315.0,-0.08999999999999986,"[1, 1, 3, 3]","[3.0, 7.0, 67.0, 68.0]"
t,2320.0,0.24,"[0, 0, 3, 1]","[0.0, 0.0, 84.0, 77.0]"
t,2325.0,-0.26,"[0, 0, 5, 4]","[0.0, 0.0, 102.0, 92.0]"
t,2330.0,-0.43000000000000016,"[0, 0, 7, 7]","[0.0, 0.0, 133.0, 121.0]"
t,2335.0,-0.73,"[0, 0, 11, 10]","[0.0, 0.0, 181.0, 166.0]"
t,2340.0,-1.0699999999999998,"[0, 0, 15, 14]","[0.0, 0.0, 247.0, 229.0]"
t,2345.0,-1.4499999999999997,"[0, 0, 17, 16]","[0.0, 0.0, 288.0, 267.0]"
t,2350.0,-0.6000000000000005,"[1, 0, 13, 13]","[1.0, 0.0, 325.0, 263.0]"
t,2355.0,0.15000000000000036,"[1, 1, 9, 9]","[6.0, 4.0, 276.0, 259.0]"
t,2360.0,0.8399999999999999,"[2, 1, 4, 5]","[15.0, 9.0, 250.0, 238.0]"
t,2365.0,0.8399999999999999,"[0, 0, 2, 1]","[0.0, 0.0, 265.0, 249.0]"
t,2370.0,-0.1900000000000004,"[0, 0, 5, 4]","[0.0, 0.0, 285.0, 264.0]"
t,2375.0,-0.40999999999999925,"[0, 0, 8, 7]","[0.0, 0.0, 319.0, 296.0]"
t,2380.0,-0.71,"[0, 0, 9, 9]","[0.0, 0.0, 322.0, 299.0]"
t,2385.0,0.3199999999999994,"[1, 1, 8, 8]","[5.0, 5.0, 282.0, 265.0]"
t,2390.0,0.6900000000000004,"[1, 1, 5, 5]","[10.0, 10.0, 240.0, 229.0]"
t,2395.0,1.0899999999999999,"[2, 1, 1, 1]","[18.0, 15.0, 190.0, 178.0]"
t,2400.0,1.0899999999999999,"[0, 0, 2, 1]","[0.0, 0.0, 196.0, 180.0]"
t,2405.0,0.4500000000000002,"[0, 0, 5, 4]","[0.0, 0.0, 215.0, 193.0]"
t,2410.0,-0.3200000000000003,"[0, 0, 5, 5]","[0.0, 0.0, 201.0, 180.0]"
t,2415.0,0.8500000000000001,"[1, 0, 4, 3]","[5.0, 0.0, 140.0, 126.0]"
t,2420.0,1.0899999999999999,"[0, 0, 3, 2]","[0.0, 0.0, 117.0, 75.0]"
t,2425.0,-0.009999999999999787,"[0, 0, 4, 3]","[0.0, 0.0, 134.0, 88.0]"
t,2430.0,-0.41999999999999993,"[0, 0, 7, 5]","[0.0, 0.0, 160.0, 109.0]"
t,2435.0,-0.41999999999999993,"[0, 0, 5, 5]","[0.0, 0.0, 117.0, 88.0]"
t,2440.0,0.41999999999999993,"[1, 1, 5, 4]","[3.0, 2.0, 89.0, 66.0]"
t,2445.0,0.44999999999999996,"[0, 0, 3, 4]","[0.0, 0.0, 108.0, 68.0]"
t,2450.0,-0.28,"[0, 0, 5, 4]","[0.0, 0.0, 132.0, 82.0]"
t,2455.0,-0.43000000000000016,"[0, 0, 7, 6]","[0.0, 0.0, 162.0, 103.0]"
t,2460.0,-0.43000000000000016,"[0, 0, 5, 4]","[0.0, 0.0, 135.0, 85.0]"
t,2465.0,0.20999999999999996,"[1, 0, 3, 2]","[3.0, 0.0, 112.0, 67.0]"
t,2470.0,0.3800000000000001,"[0, 0, 6, 3]","[0.0, 0.0, 135.0, 65.0]"
t,2475.0,-0.32000000000000006,"[0, 0, 5, 4]","[0.0, 0.0, 157.0, 80.0]"
t,2480.0,-0.4099999999999997,"[0, 0, 6, 6]","[0.0, 0.0, 155.0, 83.0]"
t,2485.0,0.21999999999999975,"[0, 0, 5, 3]","[0.0, 0.0, 153.0, 88.0]"
t,2490.0,0.40000000000000013,"[1, 0, 3, 3]","[1.0, 0.0, 106.0, 71.0]"
t,2495.0,0.40000000000000013,"[0, 0, 3, 3]","[0.0, 0.0, 122.0, 82.0]"
t,2500.0,-0.19000000000000017,"[0, 0, 3, 5]","[0.0, 0.0, 141.0, 100.0]"
t,2505.0,-0.3799999999999999,"[0, 0, 5, 5]","[0.0, 0.0, 138.0, 103.0]"
t,2510.0,0.31000000000000005,"[0, 0, 3, 4]","[0.0, 0.0, 108.0, 87.0]"
t,2515.0,0.43999999999999995,"[0, 0, 2, 3]","[0.0, 0.0, 81.0, 86.0]"
t,2520.0,0.43999999999999995,"[0, 0, 2, 4]","[0.0, 0.0, 88.0, 105.0]"
t,2525.0,-0.17999999999999994,"[0, 0, 5, 6]","[0.0, 0.0, 105.0, 127.0]"
t,2530.0,-0.3899999999999999,"[0, 1, 4, 6]","[0.0, 1.0, 106.0, 132.0]"
t,2535.0,0.18999999999999995,"[1, 1, 4, 4]","[4.0, 6.0, 80.0, 91.0]"
t,2540.0,0.3599999999999999,"[2, 2, 2, 2]","[10.0, 13.0, 44.0, 76.0]"
t,2545.0,0.42999999999999994,"[1, 2, 0, 1]","[6.0, 12.0, 38.0, 71.0]"
t,2550.0,0.1100000000000001,"[0, 0, 3, 2]","[0.0, 0.0, 44.0, 78.0]"
t,2555.0,-0.30000000000000004,"[0, 0, 5, 5]","[0.0, 0.0, 65.0, 98.0]"
t,2560.0,-0.30000000000000004,"[0, 0, 5, 4]","[0.0, 0.0, 57.0, 75.0]"
t,2565.0,0.1200000000000001,"[0, 0, 3, 2]","[0.0, 0.0, 49.0, 61.0]"
t,2570.0,0.27,"[1, 1, 1, 1]","[3.0, 1.0, 40.0, 45.0]"
t,2575.0,0.3799999999999999,"[1, 1, 0, 0]","[8.0, 6.0, 22.0, 21.0]"
t,2580.0,0.28,"[0, 0, 0, 0]","[4.0, 0.0, 16.0, 15.0]"
t,2585.0,0.12,"[0, 0, 2, 3]","[0.0, 0.0, 22.0, 23.0]"
t,2590.0,-0.31000000000000005,"[0, 0, 5, 6]","[0.0, 0.0, 42.0, 45.0]"
t,2595.0,-0.31000000000000005,"[0, 0, 4, 5]","[0.0, 0.0, 39.0, 43.0]"
t,2600.0,-0.1499999999999999,"[1, 0, 2, 3]","[4.0, 0.0, 36.0, 40.0]"
t,2605.0,0.019999999999999907,"[0, 0, 1, 1]","[0.0, 0.0, 38.0, 39.0]"
t,2610.0,-0.019999999999999907,"[0, 0, 3, 4]","[0.0, 0.0, 46.0, 52.0]"
t,2615.0,-0.32999999999999996,"[0, 0, 6, 7]","[0.0, 0.0, 70.0, 80.0]"
t,2620.0,-0.6500000000000001,"[0, 0, 9, 10]","[0.0, 0.0, 109.0, 125.0]"
t,2625.0,-0.9799999999999998,"[0, 0, 14, 13]","[0.0, 0.0, 167.0, 186.0]"
t,2630.0,-1.3300000000000005,"[0, 0, 15, 15]","[0.0, 0.0, 213.0, 229.0]"
t,2635.0,-0.7299999999999995,"[0, 0, 11, 10]","[0.0, 0.0, 247.0, 258.0]"
t,2640.0,0.08999999999999986,"[1, 1, 7, 7]","[5.0, 3.0, 238.0, 245.0]"
t,2645.0,0.08999999999999986,"[0, 0, 5, 6]","[0.0, 0.0, 263.0, 274.0]"
t,2650.0,-0.71,"[0, 0, 4, 6]","[0.0, 0.0, 285.0, 302.0]"
t,2655.0,-0.5200000000000005,"[0, 0, 5, 6]","[0.0, 0.0, 277.0, 294.0]"
t,2660.0,0.6400000000000006,"[1, 1, 4, 4]","[1.0, 3.0, 233.0, 252.0]"
t,2665.0,1.0700000000000003,"[1, 1, 2, 4]","[6.0, 8.0, 188.0, 207.0]"
t,2670.0,1.0700000000000003,"[0, 0, 3, 3]","[0.0, 0.0, 200.0, 226.0]"
t,2675.0,0.009999999999999787,"[0, 0, 5, 4]","[0.0, 0.0, 218.0, 241.0]"
t,2680.0,-0.33000000000000007,"[0, 0, 6, 5]","[0.0, 0.0, 210.0, 226.0]"
t,2685.0,0.73,"[0, 0, 3, 3]","[0.0, 0.0, 166.0, 182.0]"
t,2690.0,0.8799999999999999,"[0, 0, 1, 2]","[0.0, 0.0, 88.0, 101.0]"
t,2695.0,1.57,"[0, 0, 1, 0]","[0.0, 0.0, 65.0, 80.0]"
